# word	offset_symbols  (frame=12320 symbols; window=16 symbols, MSB-first {sign(I),sign(Q)})
D5C41B48	7704
D5C7E591	12044
D5C9752D	2615
D5CD68E8	1618
D5D9AC78	1144
D5DF0248	7820
D5DF863F	4538
D5E9B7BB	9897
D5ED478D	4563
D5F4369F	7276
D5F510D4	10955
D6007275	8760
D608E704	795
D608EBE8	4293
D60B6B4E	5329
D6125C1E	1657
D6130331	8944
D616F2F5	5445
D6176D6D	10732
D62008DD	11593
D620D7D6	5471
D62933D0	9912
D6297AF3	5654
D629DF4C	6986
D62E12F8	2782
D6345B73	5483
D6427544	11657
D645FC69	12013
D646264D	3723
D64DE17F	9340
D650F86A	8898
D65DF946	3433
D665DA4C	6613
D66F8F24	6137
D6774DFF	55
D67DDCEB	7203
D682BEA2	3142
D68414A2	5967
D685C4C1	7802
D68A72C6	2375
D68E80B8	1624
D699FC35	3519
D69FACAC	8773
D6A82206	4316
D6A972CD	1298
D6AC46E1	6646
D6AEABF7	2221
D6AEBE65	5581
D6B05972	9286
D6B47D46	6361
D6B700EE	1361
D6B8EB57	4527
D6BD1E31	10101
D6C84FF4	1204
D6D22BA7	10742
D6E5609A	5707
D6EC4D58	10330
D6EFD8C3	6329
D6F0F3CB	9991
D6F49C6F	6031
D7097B2A	10559
D7099705	8738
D716440F	8316
D71D4814	494
D71EFDD0	11727
D71F70D3	6299
D72972E7	8294
D73136BF	12270
D73278F0	2629
D735725D	2610
D74473F5	5458
D75DAD38	8455
D75DFEAB	10653
D76B4E29	8458
D76FD586	10440
D771A5C6	1692
D77ACAF6	728
D77F373A	3551
D77FAACE	10656
D783D85B	7618
D786F0C9	6062
D7879D24	7584
D78E103F	516
D79011F5	5095
D792198D	576
D7A28151	7544
D7A3DC71	6594
D7AD92FD	7638
D7AE1298	4389
D7B346A3	6810
D7B70D08	7179
D7B96233	4230
D7BBCEB3	2536
D7BFC144	3365
D7C54D5C	12034
D7C72490	7347
D7D0D8CD	11072
D7D6345B	5479
D7D8CDE0	4922
D7DC808F	4577
D7DE5958	5366
D7DED5B5	3710
D7F4EF7A	155
D7F549FA	11227
D7F7048B	1551
D7FD8565	1179
D7FE27BA	1756
D7FF8A05	5508
D80912EB	274
D80F3AB9	8277
D812B4BE	2121
D81583D3	7234
D8163536	8691
D81C38CA	7883
D8202A9D	8633
D8239EA2	8023
D82A1AA9	10233
D82D578C	8429
D83A9F15	3826
D8509DC7	11569
D8536738	2265
D8548900	12217
D8548CB8	10623
D85549B2	7331
D856514B	1185
D856CCDF	8704
D85816EA	10994
D85B1872	1162
D85B87D7	7626
D85D07FB	3763
D85DD709	8730
D85E5438	708
D87241A5	8986
D8762EDE	229
D87973C4	8059
D87A9205	4844
D87D3F51	4194
D88237A8	6002
D883CB43	2891
D88F7245	2995
D891008E	1277
D89B442A	2906
D8A04817	6240
D8A0F55B	9166
D8A2CCBB	4968
D8B49C98	11523
D8B764C9	7073
D8BB7BA8	234
D8C12AA7	3811
D8C377EE	6337
D8C9625A	12181
D8CB1FB4	5020
D8CB3A32	1864
D8CD9317	11080
D8CDE063	4926
D8DA0374	3455
D8DBB539	4432
D8DCC5B6	2982
D8DDB8C5	11766
D8E00E53	11159
D8E29E5F	12086
D8E2D7DE	3702
D8E486CE	368
D8E9E105	7601
D8ECA11F	3587
D8EEC47F	8258
D8F63680	3450
D9037414	2479
D90AE2FB	307
D91124F4	1944
D913D5B9	841
D9171D7B	4220
D917D101	11430
D92FDB14	7644
D9310448	9750
D93178E8	11086
D9327083	7080
D93279DE	3640
D9345E6F	8668
D936CF5E	2525
D9382817	1423
D93A25A2	10271
D9484F34	6503
D94C0F68	11539
D95A706C	8799
D95E76BF	3125
D95F972F	741
D968E0AC	1327
D96E72CF	8971
D97134B0	11949
D972C4B7	10211
D9767F10	552
D97D224A	3340
D9823BDD	10087
D983EE20	10538
D98E255D	6972
D98F9FCF	8596
D992CE52	2301
D996ECE6	8647
D9982467	5296
D99DB4E5	11266
D99E09E1	10575
D9A2DA03	8870
D9A45E8F	2106
D9A96D31	11607
D9AC78AD	1148
D9BBDB65	11938
D9CE0226	2272
D9CF850E	7154
D9D5CD68	1614
D9D8CB3A	1860
D9E91B21	8525
D9EC82A1	7479
D9F67E53	3295
D9F94CBA	3300
D9FC4101	557
DA02D68A	2367
DA032355	8878
DA035C75	487
DA037420	3459
DA04262C	1968
DA09C2A8	7740
DA11C968	4805
DA19A318	2959
DA265804	3021
DA312D55	6828
DA350182	11550
DA359378	9335
DA457F6F	1642
DA482FF6	10910
DA4A2C44	8125
DA4CC1A9	6621
DA4EF948	7014
DA4F299D	1078
DA5230EE	3991
DA53B15F	4105
DA57E51C	1451
DA5E8EA4	11366
DA670429	762
DA6E13B8	2032
DA7924BA	9081
DA7ED1E2	7285
DA859B17	608
DA8773DD	11924
DA8CA0E4	3089
DA96CC0F	11825
DA978B0F	8925
DAABAB41	9484
DAADFAB2	4467
DAAEFEC2	2425
DAB1B106	9771
DAB797DB	6928
DAB8624B	3173
DAB8722B	11138
DAC6C6A4	4886
DACCDDA5	1441
DACED0CE	11995
DAD38A64	8461
DAD39667	6454
DAD3BDEA	5336
DAD9767F	548
DAD9A45E	2102
DAE1C94F	2206
DAEAAFCC	9125
DAFD2362	1266
DAFDD682	3134
DAFE2987	12279
DAFF1842	10760
DB143934	8612
DB14BF4F	7652
DB151AF5	963
DB19FBEA	6940
DB21DC2F	5919
DB2EE550	3320
DB3D7BBC	2530
DB3F5DC6	1685
DB45EFA2	896
DB4E538F	11272
DB5B48AE	10739
DB65C4D2	11946
DB68270A	7737
DB76AAEA	9479
DB8AD0E2	6199
DB8C5BE8	11772
DB913FA9	5817
DB93C726	4347
DB9B0FFF	5005
DBABB81B	2702
DBB0F4AF	4826
DBB53937	4436
DBB7E25F	5220
DBC5B73E	8828
DBC63E0C	10672
DBC743A2	7906
DBC76B1B	4879
DBCCC499	10923
DBCF57D4	10948
DBD006C4	4783
DBD4FF80	8363
DBD6125C	1653
DBE52F6E	5209
DBEE857F	10509
DBF561B8	10443
DC01D93A	10263
DC03B931	1366
DC040682	9304
DC0ADD0A	11448
DC0DFF58	2771
DC122E7C	1556
DC172086	9631
DC1C227D	6226
DC25D4D3	6402
DC2B30DA	2194
DC2FCAF4	6255
DC2FE3E9	5927
DC3423A1	7184
DC34C1C8	6306
DC3A0120	8508
DC3F435A	7791
DC447EF0	3905
DC477FAA	7386
DC4792C0	7568
DC4891C5	11684
DC4B6928	8118
DC4FB6D1	887
DC51797C	8040
DC5368D6	9328
DC5D96E7	8965
DC61399E	5151
DC628BDE	1114
DC6615F9	1382
DC664D4D	4763
DC677B13	12202
DC682B51	425
DC697184	1695
DC6C5958	8413
DC71FB59	6602
DC73300F	4904
DC733F24	2556
DC760244	269
DC78B9DD	11579
DC808FC7	4581
DC860600	5604
DC8C0C3B	9181
DC8EFFE0	1501
DC914B28	3002
DC9CC8FB	353
DC9F73FD	873
DCAB5545	2447
DCB3556A	10465
DCC16C23	826
DCC5B623	2986
DCC855BA	8851
DCD267AF	1577
DCE21BAD	5494
DCE92F43	3560
DCEBF00E	7211
DCF14EB4	8392
DCF3D629	5646
DCF766EF	11931
DCF91FDF	10398
DCF99F68	476
DCFB2C2D	8837
DCFC0750	10882
DCFF713E	880
DD05257D	2486
DD081A14	3466
DD089B77	11737
DD0A1A65	11456
DD0B42AF	9788
DD0DA859	602
DD179DDB	4993
DD1B89D0	11493
DD1BF7BD	8582
DD223942	1740
DD2C5B69	10899
DD2E8B05	7945
DD2F458C	2234
DD34E9D4	7514
DD37FCBC	60
DD4A5B38	11054
DD526899	9881
DD62008D	11591
DD682BEA	3140
DD6B700E	1359
DD6BD1E3	10099
DD709970	8736
DD71EFDD	11725
DD8548CB	10621
DD8DCC5B	2980
DD932708	7078
DD9345E6	8666
DD9A96D3	11605
DD9BBDB6	11936
DD9EC82A	7477
DDA57E51	1449
DDA7924B	9079
DDA8773D	11922
DDAABAB4	9482
DDAD3966	6452
DDB68270	7735
DDB8C5BE	11770
DDB9B0FF	5003
DDBB0F4A	4824
DDBC5B73	8826
DDBCF57D	10946
DDC17208	9629
DDCEBF00	7209
DDD179DD	4991
DDD52689	9879
DDD8DCC5	2978
DDDBC5B7	8824
DDDC1720	9627
DDE11839	11748
DDE5130C	4621
DDEA5557	11968
DDEAA044	6874
DDEF9C16	9657
DDF6608E	10082
DDFB9909	6344
DE03EFBB	4452
DE063CA1	4932
DE0EBD0D	4174
DE118395	11750
DE146104	5539
DE17F507	9346
DE1C746E	2737
DE209578	9221
DE2096F3	8170
DE26515F	3280
DE3ACF0A	1126
DE4352C9	1990
DE4FFD36	12168
DE5130CC	4623
DE5958D2	5370
DE5E4F65	3114
DE5F6C67	6933
DE65C64F	3483
DE661BAB	3737
DE6E37CD	2589
DE6F3A13	4679
DE74FA5F	2922
DE7DBC74	7900
DE7EEE80	1788
DE81A1AB	1061
DE83447C	166
DE852548	3844
DE8E1CDC	10870
DE994A80	5877
DE99F27F	12071
DE9BDA02	2359
DEA15A1B	6011
DEA55571	11970
DEA5A90F	5346
DEAA0445	6876
DEB2BD95	731
DEB8B062	9803
DEBBE98C	7686
DEBF19CB	5046
DEC4D854	12209
DEC76660	5289
DECFD7B7	7171
DECFEBB7	8495
DED0BD56	5564
DED5B591	3714
DEDC6139	5147
DEE63630	3802
DEE76A5B	11818
DEEA3CD5	241
DEED6293	9906
DEF663E7	8591
DEF77AA8	6869
DEF7F0C7	10351
DEF9C166	9659
DEFB1B99	2829
DEFBE101	3652
DEFF4981	10308
DF0248B9	7824
DF15CFF7	6480
DF1B448A	10147
DF23109A	4734
DF2902C9	4245
DF298F3D	5195
DF2E5D94	6493
DF34B3D7	2598
DF37871D	2732
DF3B746F	8575
DF3ECC03	9701
DF449703	10410
DF4C1228	6994
DF4F1E97	8006
DF4F201F	9378
DF4F452C	11477
DF5AE3AD	4524
DF603CEA	8274
DF617950	705
DF6608EF	10084
DF75296C	11051
DF780FBE	4449
DF7BDDEA	6866
DF81124F	11634
DF813BF2	2013
DF863FA3	4542
DF89760A	10224
DF897FA4	5225
DF946763	3439
DF9BE899	9959
DFA57CDE	2817
DFAB2870	4473
DFB7C8C4	4729
DFB99093	6346
DFC31C8D	10356
DFC97D7A	4379
DFCA5935	7263
DFCDCE92	3554
DFD08F84	10370
DFD4C591	3931
DFDDE513	4617
DFE37B98	3795
DFE4C8B6	7060
DFEAB332	7393
DFEAB3B6	10659
DFEF543D	8716
DFF2F2E1	65
DFF58B84	2777
DFFD1EFA	9862
E001AC47	10698
E00CF605	7225
E00E538F	11163
E00E56F5	6581
E018F72C	10456
E02266AA	2278
E0251061	10837
E028F953	8374
E02CA8EB	10713
E031495D	859
E0380944	10832
E03EFBB6	4454
E04493C3	11637
E04EFC94	2016
E063CA1E	4934
E06C5CF1	2711
E06F3F80	6570
E0728F26	11310
E07645C7	4215
E07A79BC	4660
E07C17CA	9529
E0891994	5903
E089922E	12149
E09D4E03	10822
E09DC489	11678
E09E122A	10581
E09F2962	4948
E0A05FF6	1428
E0AACC63	9459
E0AB5DEB	721
E0AC261D	1335
E0AED493	9836
E0B7B42F	5559
E0C20CAE	11335
E0C4AB3A	10682
E0C944D4	1513
E0CE4E1C	4154
E0D2F0B2	9427
E0DC7602	265
E0EBD0D5	4176
E0EC1305	3673
E0F616E1	7621
E0FECF32	1895
E1016E78	3660
E103F009	522
E105F5E0	7609
E116B48A	11860
E118395D	11752
E119D8A0	9158
E11C0128	3218
E122AC82	10587
E125888F	2795
E1298E90	4395
E12F8496	2788
E13159E1	10381
E1386687	77
E13B8C7E	2038
E143BDEC	7161
E1461045	5541
E14C7D85	3753
E14D7901	5089
E15065A4	4046
E157776F	8817
E172BCAF	410
E1786AA7	338
E17F507D	9348
E17F6E44	5810
E1805109	6747
E1892C20	3178
E18C77E0	11625
E18FE8D5	4545
E19A1F52	82
E19AF81B	6561
E1A9FA3F	6436
E1AA9DC9	343
E1AB8980	8907
E1AE886B	1024
E1AEE7C5	11702
E1B73E47	10393
E1BC3248	6065
E1BE1AE8	1018
E1C0C924	6658
E1C2C9EF	7861
E1C746E3	2739
E1C8AF8A	11143
E1C94F5A	2210
E1CCBDE0	4164
E1CDCFC0	10876
E1D61303	8940
E1DEC766	5285
E1E7493D	7587
E1E8EAF0	3610
E1EF21E8	4028
E1F0500C	10122
E1F0F64E	1414
E1F0FE26	4130
E1F4C845	7112
E1F5EB64	7633
E1F7F25F	4374
E203D229	10031
E204B478	1005
E209578A	9223
E2096F33	8172
E20CC75C	10548
E20FD95A	8791
E21BAD7F	5498
E2324240	9024
E235F436	11067
E2379793	3109
E237DEF7	6861
E23FDFCA	7255
E245D0F5	3420
E253C1EA	1475
E255D629	6978
E258F5B9	5698
E25D82A1	10227
E25FE908	5228
E260236A	8914
E2604A1B	7297
E2648D9C	7144
E26515F6	3282
E268C91E	4140
E26B259B	11384
E2740A9E	11500
E27BA598	1762
E27CA725	9569
E27F5AA5	1291
E28154F1	5515
E2987FD0	12285
E2991D4B	8468
E29B4CAF	10636
E29E5FE8	12090
E29EA26F	7499
E2A159BA	9234
E2A6CE0A	9449
E2B01B49	10164
E2B2D4D6	6125
E2B438B3	6202
E2B616C6	1157
E2B63803	11154
E2B6915F	1637
E2C18954	9808
E2C3E1D6	8932
E2CF040F	6211
E2D2CA9D	781
E2D7DED5	3706
E2E67417	3863
E2E77588	11584
E2E96214	6727
E2EA63D8	2253
E2F1C8CF	3396
E2F9E83C	7984
E2FB289B	315
E2FC9E35	4071
E3061ABF	8440
E30E64C5	5848
E31049CC	1820
E31078BE	7975
E3135387	10111
E316FA08	11775
E3194D1E	11791
E31F97E8	2045
E329DE7D	7892
E3349964	2751
E3551624	4081
E35B213F	1201
E35F7202	4574
E373C53A	8389
E3769E49	9076
E376EC3D	4821
E37B98D8	3799
E37CD2CF	2595
E3840FC0	519
E385CAF2	407
E38C4127	1817
E38E67C8	9597
E399F21E	9600
E3A22BBE	11095
E3A85754	985
E3ACF0A8	1128
E3AD5DF8	4532
E3B9E50F	98
E3BE653C	8208
E3C1436A	3078
E3C2D145	2638
E3C93E7B	6144
E3CB7E95	2810
E3CF091B	11174
E3D4B644	1935
E3D8E2D7	3698
E3E2FC9E	4067
E3E7F676	1851
E3E9888D	5935
E3F51739	11283
E3F642B8	302
E3FF2EC3	2938
E403E237	3101
E4047C44	11840
E4047D44	5098
E40CF77D	10073
E417F7D6	4515
E42CFE51	9400
E4352C9B	1992
E44C31C9	3887
E44ED786	6054
E44FEA46	5820
E4532A04	1395
E4560934	4698
E475BD27	6026
E47EA154	7431
E47F7D12	10403
E47F9F4F	5248
E48183D5	138
E4866347	579
E486CEAE	372
E492E8A2	9086
E4991590	3038
E49DE265	3274
E4A29DC8	1491
E4A4F891	3411
E4B035E1	7575
E4B22FD5	6791
E4C58273	2077
E4C77198	1375
E4C8B62D	7064
E4D3C0D8	8621
E4D72972	8290
E4DC677B	12198
E4DF780F	4445
E4E1CCBD	4160
E4ECE72B	947
E4F1C9A6	4350
E4F6579D	3120
E4FFD363	12170
E50B5FF8	1749
E50FBBD1	106
E5130CCF	4625
E5151415	7837
E5185550	675
E519D8F6	3442
E51C27E9	9410
E51C53A9	1459
E51E385C	401
E5202589	7023
E521555F	1046
E5215B15	5
E52A6A31	2311
E52F6EDF	5213
E530C69C	11114
E532E9D3	3305
E533C96F	1912
E538F3C2	11169
E538FD45	11278
E53A26BA	5775
E54028DD	1728
E54382AD	714
E54E373C	8383
E5507FD9	3328
E55206E7	2676
E5538992	7137
E5609A5B	5711
E56CFE72	8340
E56F5E8F	6587
E57455FC	9108
E576376E	11761
E588482F	3965
E588CDF2	4235
E59183E7	12052
E5958D23	5372
E599F0F0	6461
E5A59E4B	6781
E5A759DD	48
E5CBC6AD	748
E5CF1011	8064
E5D00DCF	5636
E5D32AD7	12258
E5D9484F	6499
E5DFE37B	3791
E5E4F657	3116
E5EA676E	2691
E5ED8DBB	4426
E5F020BE	10059
E5F11D87	8049
E5F6C67E	6935
E5FA1B4B	2052
E5FE8A8B	12096
E60259F3	11198
E62B764D	8659
E636304A	3806
E6380C52	854
E63DD9EC	7471
E6416E49	3264
E641B1CB	8560
E6424D6B	6351
E64BA928	2153
E64C5972	5854
E64CD04C	2840
E653C7C0	8214
E6599AF7	5591
E65A5634	205
E65C64F0	3485
E660763B	8249
E661BABE	3739
E67417E6	3867
E677B3FA	8490
E67BC043	5160
E67C87AE	9603
E67DA035	481
E6A2E44C	3879
E6AB3896	5689
E6B1456E	11296
E6BD4541	8099
E6C3FFD8	5008
E6E37CD2	2591
E6F1CDE6	4669
E6F3A139	4681
E6F3A15F	7416
E6FA0736	8678
E6FA2651	9962
E7049209	803
E7059953	9664
E7163980	11189
E72AE876	8350
E72BDB15	955
E72CF61C	8977
E7421D13	12130
E7426D06	2329
E7493D8E	7591
E74FA5FE	2924
E7585DB5	10729
E761D8BB	226
E76A5B30	11822
E76BF75A	3131
E76DDAAB	9476
E7758802	11588
E776E6C3	5000
E77BEF84	3649
E77C573F	6477
E783B04C	3670
E7913B5E	6051
E7943EEF	103
E797A99D	2688
E7A0B8EF	8199
E7A0F239	7989
E7A88DC5	8030
E7B37A67	12064
E7B72AD5	2442
E7BFA2CC	6154
E7C496F6	2878
E7C58473	11710
E7C60373	1566
E7D3C6D0	5255
E7DBC743	7902
E7DBEE85	10505
E7DF4F1E	8002
E7E08992	12145
E7E45609	4694
E7ECCD71	8306
E7EEE805	1790
E7F3F6C5	8603
E7F67632	1855
E7FF420F	4640
E80480D9	8513
E8053A7F	1798
E80B8ADA	1630
E814E56C	8332
E81A1ABF	1063
E81CD816	8683
E81D1C90	9247
E820A35A	9275
E8238C65	11784
E82E3BE6	8202
E834235A	4305
E83447C6	168
E834E178	330
E83C8E7D	7992
E846A68A	9060
E8485B2C	11881
E84E7E45	4688
E8525489	3846
E857E47E	7423
E857FD40	10515
E85C8F38	9516
E8615F07	10790
E864D67D	7195
E86D2F10	2057
E8711DDD	9617
E876F53F	8358
E886B56A	1030
E88AEFA8	11098
E890985C	7917
E8968808	10276
E897BD4A	907
E899463B	9967
E89AEA61	5780
E8A05447	7547
E8A12946	9937
E8A2817E	9094
E8A8B298	12102
E8B055C3	7951
E8B32688	6161
E8BF492D	5953
E8BFC277	11805
E8C1AE94	655
E8CA0325	1873
E8CE1506	4040
E8D51D5E	4553
E8E1CDCF	10872
E8EA4BE2	11372
E8EAF008	3614
E8F604AD	2116
E8F71C7E	6597
E8FF76B4	6445
E901F9F6	10496
E908AEE4	5236
E90E9142	4405
E914264F	4411
E91770FD	7784
E91B21A5	8529
E91EF44B	386
E91F65A3	1320
E9269CC7	10014
E92D9A2D	8864
E92F43B1	3564
E93C2CE6	5677
E947BE51	665
E958D346	10183
E95F37BE	2820
E961B109	6418
E96214BC	6731
E9660990	1769
E96F5034	6280
E973608E	8016
E973D572	4005
E97A306B	650
E97F8FFC	2931
E9888D1E	5939
E98C8D5C	7694
E994A802	5879
E998BD1D	1671
E99E3107	7969
E99F27F6	12073
E9A1D255	6523
E9A9349C	3199
E9B21EFF	11240
E9B6B669	2097
E9B7BB58	9901
E9B834BC	9422
E9BC5B2C	11411
E9BDA02D	2361
E9D36BFC	10753
E9D36CBB	3313
E9D47532	7522
E9D64275	11653
E9D76FD5	10436
E9DAB862	3169
E9DF1B44	10143
E9E105F5	7605
E9E6F1CD	4665
E9FC5E38	1807
EA064308	6952
EA15069F	7312
EA154A2A	7437
EA15A1B9	6013
EA15D50E	988
EA237145	8033
EA26F74D	7505
EA292986	3152
EA394C31	11109
EA3CD597	245
EA44AA0C	6911
EA46058C	5828
EA481719	4849
EA4A1014	2160
EA4BE26B	11376
EA555718	11972
EA5A90F1	5348
EA612C54	5788
EA63D853	2257
EA676EAE	2695
EA7421FD	5988
EA7894F0	1470
EA7C5477	3831
EA7D5B0F	3058
EA8A6929	2135
EA8F7CA6	5188
EA900C34	11006
EAA0445D	6878
EAAFCC58	9129
EAB146CC	2659
EAB33209	7397
EAB3B6F1	10663
EABF74BD	2227
EACA1C26	4476
EAD044CB	9491
EAD321C2	1241
EADDD526	9875
EAE4A29D	1487
EAE4D729	8286
EAE91EF4	382
EAEE06C5	2705
EAF0086E	3618
EAF09A5B	11351
EAF0CEB3	5404
EAF8531F	3748
EAFEBBC1	186
EB02B76A	11913
EB06F4E1	6549
EB26C83A	286
EB27DD0D	594
EB2B1B88	8780
EB2BD95F	733
EB312DC7	2546
EB355C9D	5414
EB37F531	3926
EB39D876	221
EB3C2A35	1131
EB485B71	8402
EB48FE97	640
EB577E18	4535
EB5FFE28	5505
EB64BF6C	7641
EB694EC5	4102
EB77A955	11965
EB8006B1	10695
EB84A63A	4392
EB8535E4	5086
EB8B0625	9805
EB8FD90A	299
EB977F8D	3788
EB97C082	10056
EBA1857C	10787
EBA1C477	9614
EBB70E80	8503
EBBA6DAD	2092
EBBC10F9	192
EBBE98C8	7688
EBCBA75D	10429
EBCD24EE	5663
EBD0D59D	4180
EBE6599A	5587
EBE7585D	10725
EBE83423	4301
EBF00E00	7215
EBF19CB2	5048
EBFBB0B4	1588
EC0989BF	5127
EC0A362D	11514
EC130502	3677
EC273DDD	4981
EC2A7C32	6106
EC2D3BFE	1595
EC2F9EDC	2435
EC356B68	2948
EC367573	1609
EC38E399	9592
EC3A77C6	10138
EC3D2BFB	4829
EC47FDF6	8264
EC4D5811	10334
EC4D8548	12211
EC52AAD8	3575
EC57C920	4112
EC5912D6	3507
EC592094	5731
EC65180D	10856
EC6E64CD	2834
EC766609	5291
EC78F8BF	4062
EC7EE2F1	3388
EC82A159	7483
ECA11FC0	3591
ECA26E0A	9826
ECA26E83	320
ECAB6678	10568
ECABD932	3632
ECB0B732	8842
ECB793FF	12163
ECBA284A	9932
ECC030C5	9707
ECC28DEB	5036
ECCD16C5	10805
ECCD7164	8310
ECD1A8C7	6813
ECD645FC	12009
ECDE99F2	12067
ECE62B76	8655
ECE72BDB	951
ECEA8F7C	5184
ECF32394	1901
ECFD7B70	7173
ECFEBB70	8497
ED01AE85	9506
ED0BD56B	5566
ED0CECD6	12001
ED10F29D	6704
ED16BE27	9559
ED1E23FD	7249
ED1E2604	7291
ED22CCEF	4278
ED2FB0A9	6099
ED2FCBE6	8237
ED33585B	5438
ED3B30A3	5031
ED45075B	9980
ED478D7D	4567
ED493400	9842
ED4B28BF	5389
ED4E4DF7	4439
ED5B5918	3716
ED5BB1FB	3381
ED600727	8758
ED62933D	9910
ED665DA4	6611
ED786F0C	6060
ED85816E	10992
ED87A920	4842
ED8DBB53	4430
ED8E486C	366
EDAADFAB	4465
EDB45EFA	894
EDBC63E0	10670
EDC3423A	7182
EDC3A012	8506
EDC61399	5149
EDCAB554	2445
EDD1BF7B	8580
EDD8548C	10619
EDEEA3CD	239
EDF23109	4732
EDF897FA	5223
EE06C5CF	2709
EE119D8A	9156
EE203D22	10029
EE20CC75	10546
EE2F1C8C	3394
EE31F97E	2043
EE47F9F4	5246
EE4C5827	2075
EE4C7719	1373
EE5507FD	3326
EE588CDF	4233
EE5D32AD	12256
EE636304	3804
EE6416E4	3262
EE6424D6	6349
EE76A5B3	11820
EE7943EE	101
EE7C5847	11708
EE8053A7	1796
EE857FD4	10513
EE93C2CE	5675
EE966099	1767
EE973D57	4003
EE9B6B66	2095
EEA3CD59	243
EEAD321C	1239
EEAF09A5	11349
EEC2D3BF	1593
EEC47FDF	8262
EED62933	9908
EEDAADFA	4463
EEE8053A	1794
EEF29103	2503
EEF3ACC4	2539
EEF47C1F	113
EEF87D32	7107
EF010CD4	5165
EF02A7AC	3915
EF043E65	195
EF0D60B6	5323
EF21E8CE	4032
EF291033	2505
EF2B3106	12302
EF2B877B	5278
EF328AEB	3776
EF3ACC4B	2541
EF44B947	392
EF47C1FC	115
EF520D81	7873
EF5298D3	914
EF543D85	8720
EF5823AF	4290
EF5F1535	12031
EF663E7F	8593
EF6ABBFB	2422
EF6D9713	11943
EF6F1DAC	4876
EF75AF47	10096
EF77AA81	6871
EF7A0D11	163
EF7A96A4	5343
EF7B3F5E	7168
EF7F0C72	10353
EF8405B9	3657
EF87D321	7109
EF8812D1	1002
EF946155	672
EF948096	7020
EF994F1F	8211
EF9C1665	9661
EFA25EF5	904
EFA63235	7691
EFA8190C	6949
EFA8E530	11106
EFAB7754	9872
EFAC1BD3	6546
EFB1B993	2831
EFBB6AB7	4460
EFBE1016	3654
EFC94DA6	2022
EFD0C095	9194
EFD8C377	6333
EFDD089B	11733
EFE8B326	6157
EFEC2F9E	2431
EFF02208	11250
EFF0513B	3368
EFF49815	10310
EFFB0D9D	1604
EFFE0C94	1507
EFFED335	5432
F0006EC5	3497
F0086ECA	3622
F0095A8A	530
F00DC479	7562
F00E00CF	7219
F0102FE4	4503
F010CD42	5167
F01D41DD	10887
F020BE40	10063
F02208D9	11254
F02318ED	8225
F0248B94	7826
F02A7ACD	3917
F031E1E8	3602
F036080A	8628
F037A6F6	2354
F040F707	6217
F043E65A	197
F0500CEC	10126
F050DA8C	3081
F0513B56	3372
F056F8F5	1926
F05F2891	9534
F07AB928	1482
F07B3345	10800
F07F0A1B	122
F0846F5F	1540
F08D2BB9	3251
F091B9C5	11180
F09A5B69	11355
F09DA042	1962
F09DEE76	11812
F0A1BE48	128
F0A8D5D9	1136
F0B2928E	9435
F0B39AAC	5682
F0B45155	2641
F0B61552	7326
F0C1A2C3	6686
F0C58554	4598
F0C7237F	10359
F0C7F2A1	2404
F0C88514	7762
F0C92100	6070
F0CA1E2B	6115
F0CEB355	5408
F0D2EE11	9148
F0D40074	3528
F0D60B6B	5325
F0E77C57	6473
F0F0E77C	6469
F0F3CB15	9995
F0F64E0A	1418
F0FA7590	11648
F0FE268C	4134
F1011C58	8070
F104068D	562
F107EE4C	2067
F1112384	11849
F11D8797	8053
F11DEDC6	5141
F124D1FF	3950
F125BD88	2881
F12D37CD	2723
F12D7DE5	5360
F14EB485	8396
F15018DE	5527
F151DE85	3836
F153571F	12037
F15CFF7C	6482
F1611CDD	11713
F16CB2AD	11416
F16DCFB2	8831
F17215C4	12234
F178E310	1812
F180DCD2	1569
F1819646	443
F184296F	10766
F18F8312	10675
F197ABFA	179
F19CB257	5052
F1A6FBD7	12022
F1AB699C	755
F1B42915	5262
F1B448AF	10149
F1B53ED2	4268
F1B6AC6C	9766
F1C399DE	8483
F1C569A2	11023
F1C8CF92	3400
F1C92431	7350
F1C9A6C2	4354
F1CDE6F3	4673
F1D0E890	7909
F1D936CF	2521
F1DAC6C6	4882
F1E97360	8012
F1F02318	8221
F1FF0C58	4592
F201FCD3	9384
F21E7913	6045
F21E8CE1	4034
F21EBA1C	9608
F23109A2	4736
F239F7D3	7997
F2482F87	4119
F24BC9AA	2566
F24C2F54	7669
F24F9EFE	6147
F252CB08	9684
F25369B8	2025
F25BC15B	1919
F25F5EB8	4382
F261ABFF	11320
F26AB2BC	2573
F278D545	4076
F27F638A	12079
F287827C	4941
F2891D00	9540
F28B76F3	10939
F2902C94	4247
F291033F	2507
F29622AD	4954
F2964D5F	7266
F298F3DB	5197
F299D00C	1084
F29C961A	9574
F29D592F	6712
F2A1FEF6	2412
F2B15A8F	4332
F2B31068	12304
F2B877B1	5280
F2BA6A4D	3194
F2BD2347	6262
F2BDC682	419
F2C568E9	10002
F2D0D89B	2898
F2DFA57C	2813
F2E13866	73
F2E5D948	6495
F2E8485B	11877
F2E9D76F	10432
F2EC356B	2944
F2EDD854	10615
F2F2E138	69
F2F5D11C	5453
F2F9981D	8244
F3041649	1711
F3077EDF	4722
F31603F0	9136
F3169882	11210
F32394CF	1905
F326D023	7370
F328AEB9	3778
F331267C	10926
F333560C	8182
F344CE9A	6513
